YEAR,MET_NAME,Geography_Description,POPULATION_OTHER,POPULATION_RENTED,POPULATION_OWNED,HOUSEHOLDS_OTHER,HOUSEHOLDS_RENTED,HOUSEHOLDS_OWNED,BEDROOMS_OTHER,BEDROOMS_RENTED,BEDROOMS_OWNED,TOTAL_POPULATION,TOTAL_HOUSEHOLDS,TOTAL_BEDROOMS,DENSITY_OWNED,DENSITY_RENTED,DENSITY_OTHER,BEDROOM_DENSITY_OWNED,BEDROOM_DENSITY_RENTED,BEDROOM_DENSITY_OTHER,MET2013,AGE_UNDER_18_SHARE,AGE_18_TO_24_SHARE,AGE_25_TO_34_SHARE,AGE_34_TO_49_SHARE,AGE_50_AND_OVER_SHARE,CBSA Title,MET_CODE,Geography_Description_right,Period,CBSA_code,Costar_Geography,rent_growth,inventory_units
2007,"Athens-Clarke County, GA",2013_CBSA_CODE,8646.0,63268.0,103223.0,8646.0,26748.0,38891.0,0.0,86987.0,163026.0,175137.0,74285.0,250013.0,2.6541616312257337,2.3653357260355916,1.0,0.6331689423772895,0.7273270718613126,inf,12020,0.1998640703041032,0.3343080230132136,0.23033761143073908,0.14680407156856548,0.10310109375987861,"Athens-Clarke County, GA",12020,2013_CBSA_CODE,2007 Q4,12020,Athens - GA USA,0.0259597953408957,10074
2006,"Lansing-East Lansing, MI",2013_CBSA_CODE,20986.0,117121.0,316045.0,20986.0,55238.0,123024.0,0.0,164479.0,503966.0,454152.0,199248.0,668445.0,2.5689702822213554,2.1202976212027953,1.0,0.6271157181238417,0.712072665811441,inf,29620,0.24209151219678793,0.2589971055575004,0.19367150212173734,0.17758557389366553,0.14295472203960008,"Lansing-East Lansing, MI",29620,2013_CBSA_CODE,2006 Q4,29620,Lansing - MI USA,0.0205310918390751,27462
2012,"Mobile, AL",2013_CBSA_CODE,10245.0,139211.0,263886.0,10245.0,55494.0,101262.0,0.0,181373.0,419485.0,413342.0,167001.0,600858.0,2.6059726254666113,2.508577503874293,1.0,0.6290713613120851,0.7675398212523363,inf,33660,0.31494637636393674,0.1385091695340167,0.18379294739639826,0.185753999324766,0.18740616761606482,"Mobile, AL",33660,2013_CBSA_CODE,2012 Q4,33660,Mobile - AL USA,0.0113616865128279,20177
2021,"Santa Maria-Santa Barbara, CA",2013_CBSA_CODE,22947.0,204212.0,219085.0,22947.0,71939.0,78611.0,0.0,220500.0,328158.0,446244.0,173497.0,548658.0,2.786950935619697,2.8386827729048223,1.0,0.6676204755026542,0.9261315192743764,inf,42200,0.2619630579985505,0.1765420249544591,0.1906890878107065,0.2016825651773647,0.18581180341997533,"Santa Maria-Santa Barbara, CA",42200,2013_CBSA_CODE,2021 Q4,42200,Santa Barbara - CA USA,0.109573878347874,20823
2010,"East Stroudsburg, PA",2013_CBSA_CODE,4660.0,28039.0,137548.0,4660.0,10169.0,48065.0,0.0,34768.0,206782.0,170247.0,62894.0,241550.0,2.861708103609695,2.7573016029108075,1.0,0.6651836233327852,0.8064599631845375,inf,20700,0.2655943507257748,0.1296051927672171,0.24672777203181284,0.14718784550090944,0.22686258425764114,"East Stroudsburg, PA",20700,2013_CBSA_CODE,2010 Q4,20700,East Stroudsburg - PA USA,0.0168241616338491,1436
2014,"Lincoln, NE",2013_CBSA_CODE,13131.0,99688.0,188760.0,13131.0,46786.0,72419.0,0.0,140987.0,301081.0,301579.0,132336.0,442068.0,2.6064982946464323,2.13072286581456,1.0,0.6269409228745753,0.7070722832601587,inf,30700,0.2034347163149025,0.2615560548912607,0.2303888130968622,0.15862490971832116,0.1527064441056095,"Lincoln, NE",30700,2013_CBSA_CODE,2014 Q4,30700,Lincoln - NE USA,0.0174510516226292,25722
2013,"Columbia, MO",2013_CBSA_CODE,9677.0,69726.0,91480.0,9677.0,31706.0,35973.0,0.0,109843.0,157816.0,170883.0,77356.0,267659.0,2.5430183748922803,2.199142118211064,1.0,0.5796623916459674,0.6347787296413973,inf,17860,0.17251814244327798,0.34266987924160286,0.2400682672173938,0.12682500071709263,0.12639474514528296,"Columbia, MO",17860,2013_CBSA_CODE,2013 Q4,17860,Columbia - MO USA,0.0179358944296837,9988
2015,"Greensboro-High Point, NC",2013_CBSA_CODE,19633.0,283146.0,495078.0,19633.0,118364.0,191960.0,0.0,374743.0,789380.0,797857.0,329957.0,1164123.0,2.579068555949156,2.3921631577168734,1.0,0.6271732245559807,0.7555738199245883,inf,24660,0.26877300050150804,0.12040431438197961,0.19192218855290202,0.21731898031404293,0.2164077896209023,"Greensboro-High Point, NC",24660,2013_CBSA_CODE,2015 Q4,24660,Greensboro - NC USA,0.0273135919123888,43182
2010,"Boston-Cambridge-Newton, MA-NH",2013_CBSA_CODE,166588.0,1484765.0,3069958.0,166588.0,677445.0,1122699.0,0.0,1944616.0,4633692.0,4721311.0,1966732.0,6578308.0,2.7344444058469812,2.191712980389552,1.0,0.6625295768471448,0.7635260637575748,inf,14460,0.20306109047559714,0.1346805723464656,0.23936111101756843,0.20759177378238308,0.23089108377419995,"Boston-Cambridge-Newton, MA-NH",14460,2013_CBSA_CODE,2010 Q4,14460,Boston - MA USA,0.0213109720498323,191879
2007,"Sacramento--Roseville--Arden-Arcade, CA",2013_CBSA_CODE,41587.0,705988.0,1343374.0,41587.0,281949.0,484269.0,0.0,874382.0,2042495.0,2090949.0,807805.0,2916877.0,2.774024354232875,2.5039563892760746,1.0,0.6577122587815393,0.8074136933285452,inf,40900,0.27442109497611855,0.1565083259205539,0.21987484206530422,0.19760392527918322,0.16799294038992163,"Sacramento--Roseville--Arden-Arcade, CA",40900,2013_CBSA_CODE,2007 Q4,40900,Sacramento - CA USA,0.0237055122852325,127315
2012,"Gainesville, GA",2013_CBSA_CODE,2517.0,65146.0,117918.0,2517.0,20518.0,39982.0,0.0,71761.0,174713.0,185581.0,63017.0,246474.0,2.949277174728628,3.1750657958865385,1.0,0.674924018247068,0.907819010325943,inf,23580,0.3362907929880576,0.12043717189082982,0.18790102231909864,0.22973014459828692,0.15841340987934793,"Gainesville, GA",23580,2013_CBSA_CODE,2012 Q4,23580,Gainesville - GA USA,0.0147939678281546,5393
2011,"Portland-South Portland, ME",2013_CBSA_CODE,11625.0,138764.0,399224.0,11625.0,66975.0,158235.0,0.0,193801.0,635451.0,549613.0,236835.0,829252.0,2.5229816412298165,2.071877566256066,1.0,0.6282530045589668,0.7160128172713247,inf,38860,0.22788331267475714,0.11077080510795308,0.21854371450808566,0.20661698999740566,0.2575668040702199,"Portland-South Portland, ME",38860,2013_CBSA_CODE,2011 Q4,38860,Portland - ME USA,0.0154855735599995,14101
2021,"Jackson, MS",2013_CBSA_CODE,22396.0,183350.0,409641.0,22396.0,79967.0,158918.0,0.0,262226.0,676973.0,615387.0,261281.0,939199.0,2.5776878641815277,2.292820788575287,1.0,0.6051068506424924,0.6992060283877266,inf,27140,0.28238887373875105,0.12868284701390784,0.18637032997000272,0.19941096263976002,0.2206108535587674,"Jackson, MS",27140,2013_CBSA_CODE,2021 Q4,27140,Jackson - MS USA,0.0858118608593941,28887
2007,"Terre Haute, IN",2013_CBSA_CODE,12789.0,34569.0,100805.0,12789.0,17843.0,40145.0,0.0,53483.0,152010.0,148163.0,70777.0,205493.0,2.5110225432806077,1.9373984195482823,1.0,0.6631471613709624,0.6463549165155283,inf,45460,0.22679279122913593,0.1866122826810148,0.19916688362405624,0.2343718360380688,0.17625618328560272,"Terre Haute, IN",45460,2013_CBSA_CODE,2007 Q4,45460,Terre Haute - IN USA,0.022240711376071,3571
2020,"Pittsburgh, PA",2013_CBSA_CODE,63687.0,560253.0,1646664.0,63687.0,311094.0,688879.0,0.0,902796.0,2815114.0,2270604.0,1063660.0,3717910.0,2.390353022809521,1.8009122644602595,1.0,0.5849368799984654,0.6205754123855223,inf,38300,0.18938586674234675,0.11176914715316116,0.23385684681742,0.1814341020931615,0.3021956151952778,"Pittsburgh, PA",38300,2013_CBSA_CODE,2020 Q4,38300,Pittsburgh - PA USA,0.00326780322939157,100359
2005,"Ocala, FL",2013_CBSA_CODE,0.0,60716.0,233241.0,,25696.0,100392.0,,80474.0,377774.0,293957.0,,,2.3233026535978962,2.3628580323785804,,0.617408821147035,0.7544797077316897,,36100,0.3287765992489624,0.13098688978193557,0.18914289478885302,0.21544568153369786,0.1484781606166414,"Ocala, FL",36100,2013_CBSA_CODE,2005 Q4,36100,Ocala - FL USA,0.0124104078859091,6019
2023,"Lafayette, LA",2013_CBSA_CODE,4559.0,134402.0,342886.0,4559.0,61050.0,132283.0,0.0,195479.0,539145.0,481847.0,197892.0,734624.0,2.5920639840342297,2.2015069615069613,1.0,0.6359810440605032,0.6875521155725167,inf,29180,0.2723620184223449,0.1602357107781134,0.16258686626687102,0.2138807458222348,0.2143271677504799,"Lafayette, LA",29180,2013_CBSA_CODE,2023 Q4,29180,Lafayette - LA USA,0.029368806630373,16200
2017,"Muskegon, MI",2013_CBSA_CODE,6352.0,38931.0,127642.0,6352.0,16422.0,48159.0,0.0,52029.0,197224.0,172925.0,70933.0,249253.0,2.6504287879731723,2.3706613080014614,1.0,0.6471930393866873,0.7482557804301447,inf,34740,0.2884333821376281,0.1266343017132876,0.1770054712183093,0.19465207675117516,0.23233412961393235,"Muskegon, MI",34740,2013_CBSA_CODE,2017 Q4,34740,Muskegon - MI USA,0.0463123768568039,3816
2022,"Greenville, NC",2013_CBSA_CODE,5000.0,70399.0,97897.0,5000.0,35333.0,39605.0,0.0,113506.0,167960.0,173296.0,79938.0,281466.0,2.4718343643479357,1.9924433249370277,1.0,0.5828590140509645,0.6202227195038148,inf,24780,0.18916461881560817,0.29896731487663175,0.19204818250259237,0.1246182474182872,0.21138084347789032,"Greenville, NC",24780,2013_CBSA_CODE,2022 Q4,24780,Greenville - NC USA,0.0722334235906601,14979
2024,"Spartanburg, SC",2013_CBSA_CODE,7359.0,96241.0,265618.0,7359.0,38086.0,101166.0,0.0,127492.0,425445.0,369218.0,146611.0,552937.0,2.62556590158749,2.5269390327154335,1.0,0.6243298193656054,0.7548787374894111,inf,43900,0.2597749399943891,0.14274581519310897,0.20993131825313535,0.19234006296692677,0.21218607454203509,"Spartanburg, SC",43900,2013_CBSA_CODE,2024 Q4,43900,Spartanburg - SC USA,0.0198823865503073,17257
2022,"Fayetteville-Springdale-Rogers, AR-MO",2013_CBSA_CODE,12306.0,190737.0,356409.0,12306.0,80075.0,130906.0,0.0,255487.0,557938.0,559452.0,223287.0,813425.0,2.7226330343910896,2.381979394317827,1.0,0.6387967838720431,0.746562447404369,inf,22220,0.25101055379921045,0.18604675548005892,0.20171230542579574,0.18746231722214357,0.188935549998165,"Fayetteville-Springdale-Rogers, AR-MO",22220,2013_CBSA_CODE,2022 Q4,22220,Northwest Arkansas - AR USA,0.0929903090000153,39861
2016,"San Antonio-New Braunfels, TX",2013_CBSA_CODE,41261.0,838524.0,1478750.0,41261.0,299013.0,473398.0,0.0,912340.0,1986712.0,2358535.0,813672.0,2899052.0,3.123692960257542,2.8043061672903855,1.0,0.7443202638329058,0.9190915667404695,inf,41700,0.30506342096350253,0.12580200447452905,0.19756500708387595,0.20794157352681616,0.180558934508732,"San Antonio-New Braunfels, TX",41700,2013_CBSA_CODE,2016 Q4,41700,San Antonio - TX USA,0.0158349927514791,170061
2015,"Burlington, NC",2013_CBSA_CODE,4248.0,55782.0,97812.0,4248.0,23367.0,39726.0,0.0,77367.0,159282.0,157842.0,67341.0,236649.0,2.4621658359764385,2.3872127359096162,1.0,0.6140806870832862,0.721005079685137,inf,15500,0.31823885841310817,0.11607687067512817,0.15718332078448244,0.2155534043239755,0.22731347029507726,"Burlington, NC",15500,2013_CBSA_CODE,2015 Q4,15500,Burlington - NC USA,0.0268162824213505,6227
2015,"Birmingham-Hoover, AL",2013_CBSA_CODE,22890.0,313245.0,796111.0,22890.0,136014.0,304206.0,0.0,427382.0,1276904.0,1132246.0,463110.0,1704286.0,2.6170128136854633,2.303034981693061,1.0,0.6234697361743717,0.7329391504555643,inf,13820,0.28264138294306373,0.1287809861290683,0.190812303468531,0.20461619499114111,0.21090520199843574,"Birmingham-Hoover, AL",13820,2013_CBSA_CODE,2015 Q4,13820,Birmingham - AL USA,0.0245819725096226,58830
2016,"Lansing-East Lansing, MI",2013_CBSA_CODE,21716.0,147679.0,306310.0,21716.0,65786.0,119606.0,0.0,199096.0,497133.0,475705.0,207108.0,696229.0,2.5609919234820997,2.244839327516493,1.0,0.6161530214248501,0.741747699602202,inf,29620,0.20676602631382932,0.2597322571252514,0.20437570676941202,0.15476811191841766,0.18859147204409563,"Lansing-East Lansing, MI",29620,2013_CBSA_CODE,2016 Q4,29620,Lansing - MI USA,0.03193549066782,29013
2014,"Monroe, MI",2013_CBSA_CODE,1073.0,30766.0,117835.0,1073.0,12756.0,45123.0,0.0,37742.0,186928.0,149674.0,58952.0,224670.0,2.6114176805620195,2.411884603323926,1.0,0.6303764016091757,0.8151661279211488,inf,33780,0.30979002795293503,0.09230969251771436,0.1396021582266138,0.22294090879542353,0.2514138984593382,"Monroe, MI",33780,2013_CBSA_CODE,2014 Q4,33780,Monroe - MI USA,0.0140131954103708,3798
2010,"Charlottesville, VA",2013_CBSA_CODE,10910.0,59245.0,114329.0,10910.0,26457.0,44602.0,0.0,88441.0,190927.0,184484.0,81969.0,279368.0,2.563315546388054,2.239293948671429,1.0,0.5988100163937002,0.6698816159925827,inf,16820,0.18847160097898558,0.18491011899738374,0.22840746054519367,0.22764790277660563,0.1834078825217318,"Charlottesville, VA",16820,2013_CBSA_CODE,2010 Q4,16820,Charlottesville - VA USA,0.0158585105091333,7554
2022,"Greenville-Anderson-Mauldin, SC",2013_CBSA_CODE,20210.0,254615.0,749232.0,20210.0,116504.0,299389.0,0.0,366053.0,1259815.0,1024057.0,436103.0,1625868.0,2.502536833350591,2.185461443383918,1.0,0.5947158908252402,0.6955686744815641,inf,24860,0.2438819393987,0.12533040080120966,0.207764664297076,0.21869096478997702,0.2231683129430709,"Greenville-Anderson-Mauldin, SC",24860,2013_CBSA_CODE,2022 Q4,24860,Greenville - SC USA,0.0626603737473488,49159
2008,"Altoona, PA",2013_CBSA_CODE,4307.0,26645.0,94258.0,4307.0,14376.0,36478.0,0.0,44397.0,145467.0,125210.0,55161.0,189864.0,2.5839684193212347,1.853436282693378,1.0,0.6479682677170767,0.6001531635020384,inf,11020,0.2662788515668981,0.0651904672546444,0.22435729029836743,0.1710264589979358,0.2821917808219178,"Altoona, PA",11020,2013_CBSA_CODE,2008 Q4,11020,Altoona - PA USA,0.00740797258913517,1388
2014,,2013_CBSA_CODE,2502620.0,19823808.0,46786484.0,2502620.0,8126862.0,18307307.0,0.0,26442851.0,74379968.0,69112912.0,28936789.0,100822819.0,2.5556180381964424,2.4392942811136695,1.0,0.6290199533293696,0.7496849715637698,inf,,,,,,,,,,,,,,
2019,"Prescott, AZ",2013_CBSA_CODE,5377.0,67134.0,162927.0,5377.0,28946.0,73839.0,0.0,89960.0,286666.0,235438.0,108162.0,376626.0,2.206516881322878,2.31928418434326,1.0,0.5683513217472599,0.7462650066696309,inf,39140,0.19164655763100663,0.1313492418148777,0.13096195668364763,0.2094318825036494,0.3501802365418417,"Prescott, AZ",39140,2013_CBSA_CODE,2019 Q4,39140,Prescott - AZ USA,0.0283765327185392,3063
2016,"Mansfield, OH",2013_CBSA_CODE,6938.0,39609.0,74335.0,6938.0,16479.0,31959.0,0.0,54610.0,129185.0,120882.0,55376.0,183795.0,2.32594887199224,2.4036045876570182,1.0,0.5754151023725664,0.7253067203808826,inf,31900,0.3203817314246762,0.13347976469994194,0.18213032391628164,0.178494786538413,0.2020752859198667,"Mansfield, OH",31900,2013_CBSA_CODE,2016 Q4,31900,Mansfield - OH USA,0.0365401990711689,3635
2010,"Lakeland-Winter Haven, FL",2013_CBSA_CODE,12099.0,180131.0,410327.0,12099.0,63263.0,157811.0,0.0,204327.0,612552.0,602557.0,233173.0,816879.0,2.6001165951676373,2.847335725463541,1.0,0.6698647625017957,0.8815819739926686,inf,29460,0.3414681537325613,0.12445386968373018,0.1828724650393325,0.19069455007744363,0.17627171336416275,"Lakeland-Winter Haven, FL",29460,2013_CBSA_CODE,2010 Q4,29460,Lakeland - FL USA,0.012073528021574,17905
2007,"Medford, OR",2013_CBSA_CODE,3747.0,65221.0,130197.0,3747.0,30055.0,51560.0,0.0,96449.0,202683.0,199165.0,85362.0,299132.0,2.525155159038014,2.1700548993511894,1.0,0.6423676381344267,0.6762226669016786,inf,32780,0.21253890618052468,0.15527207494518636,0.23112187792275493,0.2063752472363196,0.21796660584780975,"Medford, OR",32780,2013_CBSA_CODE,2007 Q4,32780,Medford - OR USA,0.0530899539589882,4594
2016,"Little Rock-North Little Rock-Conway, AR",2013_CBSA_CODE,13614.0,249459.0,443030.0,13614.0,104760.0,170194.0,0.0,325805.0,708316.0,706103.0,288568.0,1034121.0,2.6030882404785127,2.3812428407789232,1.0,0.625469423251769,0.7656696490231887,inf,30780,0.2839905555622367,0.1429894291246257,0.22211666045322076,0.1819777999591115,0.1832164804637235,"Little Rock-North Little Rock-Conway, AR",30780,2013_CBSA_CODE,2016 Q4,30780,Little Rock - AR USA,0.0184636916965246,47232
2012,"Houston-The Woodlands-Sugar Land, TX",2013_CBSA_CODE,68142.0,2157728.0,3878495.0,68142.0,801655.0,1264399.0,0.0,2376365.0,5482436.0,6104365.0,2134196.0,7858801.0,3.0674612997953967,2.6915917695267915,1.0,0.7074400868519031,0.9079951943409367,inf,26420,0.3090116085067256,0.11493941775793798,0.2156870560144745,0.2247475121980157,0.15337892449836124,"Houston-The Woodlands-Sugar Land, TX",26420,2013_CBSA_CODE,2012 Q4,26420,Houston - TX USA,0.0270716957747936,524273
2019,"Lubbock, TX",2013_CBSA_CODE,12471.0,127042.0,171091.0,12471.0,51610.0,65884.0,0.0,165585.0,271228.0,310604.0,129965.0,436813.0,2.5968520429846396,2.4615772137182717,1.0,0.6308013921866474,0.7672313313403992,inf,31180,0.2714299208135892,0.23818107397553565,0.197816470143732,0.15732592371026904,0.1545630578863683,"Lubbock, TX",31180,2013_CBSA_CODE,2019 Q4,31180,Lubbock - TX USA,0.0337651297450066,22628
2020,"Muskegon, MI",2013_CBSA_CODE,5897.0,24497.0,143907.0,5897.0,11940.0,52549.0,0.0,35089.0,216110.0,174301.0,70386.0,251199.0,2.738529753182744,2.051675041876047,1.0,0.665896996899727,0.6981390179258458,inf,34740,0.27550312283136713,0.10491080540474344,0.15271257705025104,0.20908682695840308,0.2598685553333061,"Muskegon, MI",34740,2013_CBSA_CODE,2020 Q4,34740,Muskegon - MI USA,0.0829533562064171,3895
2019,"Buffalo-Cheektowaga-Niagara Falls, NY",2013_CBSA_CODE,30659.0,326955.0,770698.0,30659.0,168359.0,320594.0,0.0,513466.0,1337038.0,1128312.0,519612.0,1850504.0,2.403968882761374,1.942010822112272,1.0,0.5764219117182907,0.6367607592323542,inf,15380,0.23133458732853146,0.10242082243733847,0.22519918643238365,0.18783318805340185,0.26887492162530013,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,2013_CBSA_CODE,2019 Q4,15380,Buffalo - NY USA,0.0216587781906128,43978
2008,"Corpus Christi, TX",2013_CBSA_CODE,7131.0,133974.0,249635.0,7131.0,52644.0,88658.0,0.0,158439.0,359856.0,390740.0,148433.0,518295.0,2.8157075503620654,2.5449054023250515,1.0,0.693708038771064,0.8455872607123246,inf,18580,0.3271679579619926,0.13612342693358412,0.17672085628554796,0.2001657037932733,0.1760490841506561,"Corpus Christi, TX",18580,2013_CBSA_CODE,2008 Q4,18580,Corpus Christi - TX USA,0.0110734859481454,24588
2023,"Ocean City, NJ",2013_CBSA_CODE,1483.0,21038.0,81684.0,1483.0,11120.0,41406.0,0.0,35004.0,170809.0,104205.0,54009.0,205813.0,1.9727575713664687,1.891906474820144,1.0,0.4782183608592053,0.6010170266255285,inf,36140,0.23852077193649587,0.10490540925943531,0.21912729346896093,0.15567069113033558,0.29798459929651105,"Ocean City, NJ",36140,2013_CBSA_CODE,2023 Q4,36140,Ocean City - NJ USA,0.0866947174072266,1086
2015,"Houston-The Woodlands-Sugar Land, TX",2013_CBSA_CODE,76018.0,2477166.0,4026172.0,76018.0,932044.0,1334353.0,0.0,2773177.0,5813493.0,6579356.0,2342415.0,8586670.0,3.01732150338029,2.6577779589804775,1.0,0.6925564372400551,0.8932592474263272,inf,26420,0.3102258790892496,0.10810256559310115,0.2133538890813131,0.22202751046962538,0.16495059273379337,"Houston-The Woodlands-Sugar Land, TX",26420,2013_CBSA_CODE,2015 Q4,26420,Houston - TX USA,0.0312046725302935,565903
2013,"St. George, UT",2013_CBSA_CODE,2309.0,45352.0,100297.0,2309.0,13600.0,35793.0,0.0,50619.0,161349.0,147958.0,51702.0,211968.0,2.8021400832565027,3.334705882352941,1.0,0.6216152563697327,0.8959481617574429,inf,41100,0.41140412771211854,0.15309137414005997,0.15209913565002647,0.2012700652672429,0.09970894337625684,"St. George, UT",41100,2013_CBSA_CODE,2013 Q4,41100,St. George - UT USA,0.0244076959788799,1446
2023,"Mobile, AL",2013_CBSA_CODE,7911.0,115306.0,288146.0,7911.0,54541.0,109421.0,0.0,174404.0,461863.0,411363.0,171873.0,636267.0,2.6333701940212575,2.114115986138868,1.0,0.6238776433704367,0.6611430930483245,inf,33660,0.26570169809029887,0.10955197474545991,0.21285102249666105,0.20097826652559278,0.2304823686538428,"Mobile, AL",33660,2013_CBSA_CODE,2023 Q4,33660,Mobile - AL USA,0.0352395735681057,21908
2008,"Davenport-Moline-Rock Island, IA-IL",2013_CBSA_CODE,8923.0,94271.0,267525.0,8923.0,43731.0,108673.0,0.0,132927.0,438025.0,370719.0,161327.0,570952.0,2.4617430272468783,2.1557019048272394,1.0,0.6107528109126191,0.7091937680080044,inf,19340,0.279269340518293,0.16751705190355465,0.19460915870203987,0.18372564203201408,0.18706707258860095,"Davenport-Moline-Rock Island, IA-IL",19340,2013_CBSA_CODE,2008 Q4,19340,Davenport - IA USA,0.0150728048756719,12123
2019,"Medford, OR",2013_CBSA_CODE,3162.0,74937.0,142521.0,3162.0,32332.0,55467.0,0.0,98411.0,218937.0,220620.0,90961.0,317348.0,2.5694737411433826,2.317734751948534,1.0,0.6509680867098755,0.7614697543973743,inf,32780,0.22919252171824334,0.10790397267037645,0.1745599637028437,0.20079533474785485,0.29720965611113337,"Medford, OR",32780,2013_CBSA_CODE,2019 Q4,32780,Medford - OR USA,0.0253395475447178,5979
2018,"Elkhart-Goshen, IN",2013_CBSA_CODE,3425.0,55349.0,146604.0,3425.0,21663.0,51997.0,0.0,68111.0,223607.0,205378.0,77085.0,291718.0,2.819470354058888,2.5550016156580346,1.0,0.6556324265340531,0.8126293843872502,inf,21140,0.31944569910928833,0.11712948743428066,0.1934813637102748,0.15694953838371065,0.21714936132540788,"Elkhart-Goshen, IN",21140,2013_CBSA_CODE,2018 Q4,21140,Elkhart - IN USA,0.0263409148901701,7538
2014,"Lafayette, LA",2013_CBSA_CODE,8474.0,175414.0,354252.0,8474.0,65998.0,132533.0,0.0,209254.0,526350.0,538140.0,207005.0,735604.0,2.6729342880641047,2.6578684202551592,1.0,0.673035052721573,0.838282661263345,inf,29180,0.32426146145689627,0.13117539078978874,0.2052230722747329,0.18947176394130458,0.16275211784692215,"Lafayette, LA",29180,2013_CBSA_CODE,2014 Q4,29180,Lafayette - LA USA,0.0162496939301491,14013
2019,"Miami-Fort Lauderdale-West Palm Beach, FL",2013_CBSA_CODE,77342.0,2444341.0,3610413.0,77342.0,888785.0,1289884.0,0.0,2591577.0,5020031.0,6132096.0,2256011.0,7611608.0,2.799021462395068,2.750205055215828,1.0,0.7192013356092821,0.9431867160420084,inf,33100,0.24617800871482334,0.09142259611077178,0.18141781363565884,0.23394608199101516,0.2639496698701204,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,2013_CBSA_CODE,2019 Q4,33100,Miami - FL USA,0.0296767763793468,161494
2017,"Salisbury, MD-DE",2013_CBSA_CODE,13701.0,101886.0,290314.0,13701.0,39004.0,115110.0,0.0,124441.0,482235.0,405901.0,167815.0,606676.0,2.5220571627139257,2.61219362116706,1.0,0.6020176884713885,0.8187494475293513,inf,41540,0.2826099758553678,0.12925230159197534,0.18048603340988947,0.16042439589344953,0.2608601770606364,"Salisbury, MD-DE",41540,2013_CBSA_CODE,2017 Q4,41540,Salisbury - MD USA,0.0147060686722398,6982
